trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
29	fish_orange_bodies_or_fangs_whiskers	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313755616	speaker	fish-whiskers_present	fish-body_color-purple	fish-stripes_present-false	target	28971	clickedObj
30	trees_orange_trunks_or_berries_white_leaves	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313776811	speaker	tree-berries_present	tree-berries_color-purple	tree-berries_color-orange	target	18102	clickedObj
31	birds_purple_wings_crests	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313807714	speaker	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-bird_wing_color-white	target	27813	clickedObj
32	bugs_antennae_or_wings_purple_bodies	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313848348	speaker	bug-body_color-purple	bug-legs_color-white	bug-wings_present-false	target	37543	clickedObj
33	fish_white_bodies_orange_stripes_or_fangs	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313892194	speaker	fish-body_color-white	fish-stripes_color-orange	fish-body_color-orange	target	40756	clickedObj
34	trees_orange_berries_purple_trunks_or_white_leaves	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313917708	speaker	tree-trunk_color-purple	tree-berries_present-true	tree-leaves_present-true	target	22204	clickedObj
35	birds_tails	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554313964020	speaker	bird-tail_present	bird-bird_wing_color-orange	bird-tail_present-false	target	43216	clickedObj
36	bugs_purple_legs_white_heads	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314000484	speaker	bug-head_color-white	bug-head_color-orange	bug-legs_color-white	target	33369	clickedObj
37	bugs_white_legs_purple_wings_or_orange_antennae	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314053601	speaker	bug-bug_wings_color-purple	bug-legs_color-white	bug-antennae_present-false	target	50027	clickedObj
38	trees_purple_leaves_berries	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314103688	speaker	tree-leaves_color-purple	tree-trunk_color-purple	tree-leaves_color-purple	target	46998	clickedObj
39	flowers_purple_stems_white_petals_or_orange_centers	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314156041	speaker	flower-petals_color-white	flower-petals_color-purple	flower-center_color-orange	target	49243	clickedObj
40	flowers_orange_petals_purple_centers	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314188470	speaker	flower-petals_color-orange	flower-center_color-white	flower-petals_color-orange	target	29340	clickedObj
41	flowers_purple_centers_or_orange_stems_with_thorns	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314233132	speaker	flower-center_color-purple	flower-petals_color-white	flower-stem_color-purple	target	41563	clickedObj
42	trees_orange_trunks_or_berries_white_leaves	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314261464	speaker	tree-leaves_color-white	tree-leaves_present-false	tree-berries_color-purple	target	25242	clickedObj
43	birds_orange_wings_tails	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314291138	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-bird_wing_color-purple	target	26577	clickedObj
44	bugs_orange_head	development	4104-1e9bca7e-f62d-4a5a-a8b5-81e592e25075	1554314307516	speaker	bug-head_color-orange	bug-bug_wings_color-orange	bug-wings_present-true	target	13288	clickedObj
