trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
29	fish_orange_bodies_purple_stripes	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933713621	speaker	fish-stripes_color-purple	fish-stripes_color-purple	fish-body_color-purple	target	13938	clickedObj
30	trees_white_leaves_or_orange_berries	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933734664	speaker	tree-berries_color-orange	tree-trunk_color-orange	tree-berries_present-false	target	17945	clickedObj
31	flowers_orange_petals_purple_centers	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933752800	speaker	flower-petals_color-orange	flower-center_color-purple	flower-stem_color-orange	target	15045	clickedObj
32	bugs_white_legs_purple_wings_or_orange_antennae	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933771884	speaker	bug-bug_wings_color-purple	bug-legs_color-purple	bug-bug_wings_color-purple	target	15995	clickedObj
33	flowers_thorns_purple_petals_or_orange_stems	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933792487	speaker	flower-thorns_present	flower-petals_color-white	flower-center_color-purple	target	17510	clickedObj
34	birds_purple_wings_white_crests_or_white_tails	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933812939	speaker	bird-crest_tail_color-white	bird-bird_wing_color-white	bird-bird_wing_color-purple	target	17354	clickedObj
35	trees_orange_trunks_berries	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933831846	speaker	tree-trunk_color-orange	tree-leaves_color-white	tree-leaves_color-purple	target	15812	clickedObj
36	bugs_wings_antennae	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933854940	speaker	bug-antennae_present	bug-bug_wings_color-purple	bug-head_color-orange	target	20011	clickedObj
37	birds_purple_tails	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933872724	speaker	bird-crest_tail_color-purple	bird-crest_tail_color-white	bird-bird_wing_color-white	target	14700	clickedObj
38	fish_orange_bodies_or_fangs_whiskers	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933889239	speaker	fish-fangs_present	fish-stripes_color-white	fish-fangs_present-true	target	13420	clickedObj
39	flowers_thorns_purple_petals_or_orange_stems	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933915183	speaker	flower-stem_color-orange	flower-center_color-orange	flower-stem_color-purple	target	22852	clickedObj
40	fish_orange_bodies_or_fangs_whiskers	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933935300	speaker	fish-whiskers_present	fish-stripes_color-white	fish-fangs_present-true	target	17027	clickedObj
41	trees_purple_berries_or_white_trunks	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933967244	speaker	tree-trunk_color-white	tree-berries_present-false	tree-berries_color-orange	target	28859	clickedObj
42	flowers_purple_stems_white_petals_or_orange_centers	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554933987756	speaker	flower-center_color-orange	flower-center_color-white	flower-petals_color-white	target	17429	clickedObj
43	trees_purple_berries	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554934008093	speaker	tree-berries_color-purple	tree-leaves_color-white	tree-berries_color-orange	target	17253	clickedObj
44	trees_orange_trunks_berries	development	7396-fd5af20b-8fa8-420e-ac62-56b6effc45a7	1554934031725	speaker	tree-berries_present	tree-leaves_color-purple	tree-berries_color-purple	target	20543	clickedObj
