trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
30	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305486881	listener	fish-stripes_present	fish-stripes_color-white	fish-whiskers_present-false	target	27757	clickedObj
31	bugs_wings_antennae	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305534201	listener	bug-antennae_present	bug-antennae_present-true	bug-body_color-purple	target	44240	clickedObj
32	bugs_purple_legs_white_heads	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305563906	listener	bug-head_color-white	bug-bug_wings_color-purple	bug-antennae_present-true	target	26626	clickedObj
33	birds_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305603568	listener	bird-tail_present	bird-crest_tail_color-white	bird-crest_tail_color-orange	target	36579	clickedObj
34	fish_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305649500	listener	fish-whiskers_present	fish-fangs_present-false	fish-stripes_color-orange	target	42846	clickedObj
35	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305680210	listener	tree-berries_color-purple	tree-trunk_color-white	tree-berries_color-orange	target	27628	clickedObj
36	bugs_purple_legs_white_heads_or_orange_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305729278	listener	bug-bug_wings_color-orange	bug-antennae_color-orange	bug-wings_present-true	target	45987	clickedObj
37	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305753617	listener	tree-berries_present	tree-leaves_color-purple	tree-berries_color-orange	target	21252	clickedObj
38	flowers_purple_stems_white_petals_or_orange_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305789329	listener	flower-petals_color-white	flower-thorns_present-true	flower-center_color-purple	target	32631	clickedObj
39	birds_purple_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305837093	listener	bird-crest_tail_color-purple	bird-crest_tail_color-purple	bird-bird_wing_color-white	target	44682	clickedObj
40	bugs_purple_wings_or_white_legs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305880672	listener	bug-legs_color-white	bug-body_color-purple	bug-wings_present-false	target	40493	clickedObj
41	birds_purple_wings_white_crests_or_white_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305907307	listener	bird-crest_tail_color-white	bird-crest_tail_color-orange	bird-bird_wing_color-purple	target	23551	clickedObj
42	birds_orange_tails_or_white_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554305941482	listener	bird-crest_tail_color-orange	bird-bird_wing_color-purple	bird-crest_tail_color-purple	target	31089	clickedObj
43	fish_white_bodies_orange_stripes_or_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554306001985	listener	fish-body_color-white	fish-stripes_color-purple	fish-fangs_present-true	target	57418	clickedObj
44	fish_white_stripes_or_purple_bodies_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1554306053224	listener	fish-body_color-purple	fish-fangs_present-false	fish-body_color-purple	target	48149	clickedObj
