trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
30	bugs_white_legs_purple_wings_or_orange_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915625763	listener	bug-bug_wings_color-purple	bug-wings_present-false	bug-legs_color-purple	target	24659	clickedObj
31	bugs_purple_legs_white_heads	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915657683	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-antennae_present-false	target	28865	clickedObj
32	bugs_purple_legs_white_heads_or_orange_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915684902	listener	bug-bug_wings_color-orange	bug-antennae_present-false	bug-wings_present-false	target	24129	clickedObj
33	birds_tails	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915716373	listener	bird-tail_present	bird-bird_wing_color-white	bird-crest_tail_color-white	target	28409	clickedObj
34	birds_purple_crests_purple_tails_or_orange_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915736349	listener	bird-crest_present	bird-crest_tail_color-orange	bird-crest_tail_color-white	target	16924	clickedObj
35	bugs_antennae_or_wings_purple_bodies	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915756678	listener	bug-body_color-purple	bug-bug_wings_color-orange	bug-bug_wings_color-purple	target	17270	clickedObj
36	bugs_white_legs_purple_wings_or_orange_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915791376	listener	bug-legs_color-white	bug-legs_color-white	bug-body_color-purple	target	31640	clickedObj
37	fish_white_stripes_or_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915814734	listener	fish-stripes_present	fish-stripes_color-orange	fish-stripes_color-white	target	20301	clickedObj
38	trees_purple_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915841864	listener	tree-berries_color-purple	tree-berries_present-false	tree-leaves_color-purple	target	24073	clickedObj
39	flowers_purple_petals_or_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915872054	listener	flower-petals_color-purple	flower-petals_color-purple	flower-thorns_present-false	target	27134	clickedObj
40	fish_white_bodies_orange_stripes_or_fangs	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915925854	listener	fish-body_color-white	fish-fangs_present-false	fish-body_color-white	target	50741	clickedObj
41	trees_purple_leaves_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915947849	listener	tree-leaves_color-purple	tree-leaves_color-white	tree-berries_present-true	target	18930	clickedObj
42	flowers_purple_centers_or_orange_stems_with_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915966757	listener	flower-center_color-purple	flower-petals_color-white	flower-petals_color-orange	target	15847	clickedObj
43	trees_white_leaves_or_orange_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915989183	listener	tree-berries_color-orange	tree-leaves_color-purple	tree-trunk_color-purple	target	19374	clickedObj
44	birds_orange_tails_or_white_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554916020014	listener	bird-crest_tail_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-orange	target	27755	clickedObj
