trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
32	trees_without_leaves	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322307907	listener	tree-leaves_present	tree-leaves_color-purple	tree-trunk_color-purple	target	43799	clickedObj
33	fish_white_stripes_or_purple_bodies_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322324471	listener	fish-body_color-purple	fish-stripes_color-orange	fish-stripes_present-true	target	13490	clickedObj
34	fish_white_stripes_or_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322341929	listener	fish-stripes_color-white	fish-body_color-purple	fish-stripes_present-true	target	14380	clickedObj
35	bugs_orange_antennae_or_wings	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322357209	listener	bug-antennae_color-orange	bug-head_color-orange	bug-legs_color-white	target	12170	clickedObj
36	fish_orange_bodies_or_fangs_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322391875	listener	fish-body_color-orange	fish-body_color-orange	fish-stripes_color-white	target	31601	clickedObj
37	fish_orange_bodies_or_fangs_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322422118	listener	fish-fangs_present	fish-stripes_color-white	fish-body_color-purple	target	27191	clickedObj
38	trees_purple_berries_or_white_trunks	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322468143	listener	tree-trunk_color-white	tree-trunk_color-orange	tree-trunk_color-white	target	42939	clickedObj
39	flowers_purple_centers_or_orange_stems_with_thorns	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322480899	listener	flower-center_color-purple	flower-stem_color-purple	flower-petals_color-white	target	9709	clickedObj
40	bugs_wings_antennae	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322507563	listener	bug-antennae_present	bug-head_color-white	bug-body_color-purple	target	23587	clickedObj
41	bugs_antennae_or_wings_purple_bodies	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322533021	listener	bug-body_color-purple	bug-antennae_color-orange	bug-head_color-orange	target	22381	clickedObj
42	trees_orange_trunks_or_berries_white_leaves	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322546845	listener	tree-trunk_color-orange	tree-berries_present-false	tree-berries_color-orange	target	10763	clickedObj
43	birds_orange_crests_or_purple_wings	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322557517	listener	bird-crest_tail_color-orange	bird-crest_tail_color-purple	bird-crest_tail_color-orange	target	7612	clickedObj
44	bugs_purple_legs_white_heads	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322584169	listener	bug-head_color-white	bug-legs_color-purple	bug-wings_present-false	target	23549	clickedObj
