trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
30	trees_purple_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928156240	speaker	tree-berries_color-purple	tree-berries_color-orange	tree-leaves_present-true	target	26163	clickedObj
31	flowers_purple_centers_or_orange_stems_with_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928198992	speaker	flower-center_color-purple	flower-petals_color-orange	flower-petals_color-purple	target	39675	clickedObj
32	flowers_orange_stems_or_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928248310	speaker	flower-thorns_present	flower-thorns_present-true	flower-center_color-orange	target	46236	clickedObj
33	bugs_antennae_or_wings_purple_bodies	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928286834	speaker	bug-body_color-purple	bug-bug_wings_color-orange	bug-antennae_present-false	target	35446	clickedObj
34	bugs_wings_antennae	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928337489	speaker	bug-antennae_present	bug-body_color-purple	bug-antennae_present-false	target	47494	clickedObj
35	birds_purple_wings_white_crests_or_white_tails	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928360185	speaker	bird-bird_wing_color-purple	bird-bird_wing_color-orange	bird-tail_present-true	target	19615	clickedObj
36	trees_purple_leaves_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928388008	speaker	tree-leaves_color-purple	tree-berries_color-orange	tree-trunk_color-orange	target	24746	clickedObj
37	flowers_purple_petals_or_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928412457	speaker	flower-petals_color-purple	flower-center_color-purple	flower-center_color-orange	target	21367	clickedObj
38	trees_white_leaves_or_orange_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928423575	speaker	tree-berries_color-orange	tree-leaves_color-white	tree-leaves_present-false	target	8043	clickedObj
39	trees_orange_berries_purple_trunks_or_white_leaves	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928444392	speaker	tree-trunk_color-purple	tree-trunk_color-white	tree-leaves_color-purple	target	17740	clickedObj
40	flowers_purple_stems_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928470368	speaker	flower-stem_color-purple	flower-stem_color-purple	flower-petals_color-white	target	22898	clickedObj
41	fish_white_bodies_orange_stripes_or_fangs	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928507744	speaker	fish-body_color-white	fish-whiskers_present-true	fish-body_color-white	target	34169	clickedObj
42	flowers_purple_stems_white_petals_or_orange_centers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928550919	speaker	flower-petals_color-white	flower-center_color-white	flower-petals_color-purple	target	40099	clickedObj
43	fish_orange_bodies_purple_stripes_or_whiskers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928573873	speaker	fish-stripes_color-purple	fish-whiskers_present-true	fish-stripes_color-white	target	19874	clickedObj
44	trees_orange_trunks_or_berries_white_leaves	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928590031	speaker	tree-trunk_color-orange	tree-trunk_color-white	tree-trunk_color-orange	target	13082	clickedObj
