trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
30	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007249609	listener	bird-tail_present	bird-tail_present-false	bird-crest_present-false	target	51633	clickedObj
31	flowers_orange_stems	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007298633	listener	flower-stem_color-orange	flower-center_color-white	flower-thorns_present-true	target	45945	clickedObj
32	birds_purple_wings_crests	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007335682	listener	bird-bird_wing_color-purple	bird-tail_present-true	bird-bird_wing_color-purple	target	33968	clickedObj
33	birds_white_crests_or_orange_wings_tails	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007362723	listener	bird-crest_tail_color-white	bird-crest_tail_color-white	bird-bird_wing_color-orange	target	23959	clickedObj
34	fish_orange_bodies_purple_stripes_or_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007390539	listener	fish-stripes_color-purple	fish-stripes_present-true	fish-stripes_color-purple	target	24735	clickedObj
35	flowers_orange_petals_purple_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007450484	listener	flower-petals_color-orange	flower-petals_color-white	flower-center_color-orange	target	56865	clickedObj
36	flowers_purple_stems_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007494636	listener	flower-stem_color-purple	flower-center_color-orange	flower-petals_color-orange	target	41071	clickedObj
37	bugs_without_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007544078	listener	bug-wings_present	bug-antennae_color-orange	bug-bug_wings_color-orange	target	46362	clickedObj
38	fish_white_bodies_orange_stripes_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007581037	listener	fish-stripes_color-orange	fish-stripes_present-false	fish-fangs_present-false	target	33875	clickedObj
39	trees_leaves_berries_or_orange_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007608997	listener	tree-berries_present	tree-leaves_color-purple	tree-trunk_color-white	target	24880	clickedObj
40	flowers_purple_centers_or_orange_stems_with_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007651582	listener	flower-center_color-purple	flower-petals_color-white	flower-center_color-white	target	39506	clickedObj
41	bugs_orange_antennae_or_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007686831	listener	bug-antennae_color-orange	bug-antennae_color-orange	bug-body_color-purple	target	32168	clickedObj
42	fish_orange_bodies_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007720732	listener	fish-body_color-orange	fish-body_color-white	fish-fangs_present-false	target	30817	clickedObj
43	fish_orange_bodies_purple_stripes_or_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007748432	listener	fish-stripes_present	fish-stripes_present-true	fish-stripes_color-orange	target	24615	clickedObj
44	fish_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007774831	listener	fish-whiskers_present	fish-stripes_present-false	fish-body_color-white	target	23271	clickedObj
