rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
trees_without_leaves	development	3712-e0a1b78f-0780-453d-a9a7-edac71813c54	1554918905829	listener	0	3712-e0a1b78f-0780-453d-a9a7-edac71813c54	yes	not much	yes	no	I did not get to play because my partner lost their connection,	speaker	1681040	exitSurvey
