rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
bugs_purple_legs_white_heads_or_orange_wings	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555016039694	listener	30	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	yes	liked	yes		Just clicking on what was described,	listener	975239	exitSurvey
