rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
bugs_wings_antennae	development	7703-e5800ea3-1dca-49eb-8c74-484587ce7d27	1554928918189	listener	56	7703-e5800ea3-1dca-49eb-8c74-484587ce7d27	yes	loved	yes	No, everything worked fine,	I tried to look at all the pictures and find the one based on my partner's clues,	listener	1234355	exitSurvey
