rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
trees_purple_trunks_or_white_leaves_orange_berries	development	5601-39d349cf-1131-4a57-a01b-90b1b7ba8429	1554919262959	listener	4	5601-39d349cf-1131-4a57-a01b-90b1b7ba8429	yes	liked	yes	It's too bad my partner left	Trying to communicate in the least amount of words with the most detail	speaker	231714	exitSurvey
