trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
26	birds_orange_tails_or_white_wings	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554922837382	listener	bird-bird_wing_color-white	bird-crest_tail_color-orange	bird-bird_wing_color-orange	white wing, purple feathers	22778	speaker	37133	chatMessage		
27	trees_orange_berries_purple_trunks_or_white_leaves	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554922875458	listener	tree-trunk_color-purple	tree-berries_color-purple	tree-leaves_color-purple	blue and white	4551	speaker	8194	chatMessage		
28	bugs_wings_antennae	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554922909455	listener	bug-antennae_present	bug-wings_present-true	bug-legs_color-white	purple wings, yellow legs	14030	speaker	17582	chatMessage		
29	trees_orange_trunks_berries	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554922932623	listener	tree-berries_present	tree-trunk_color-white	tree-leaves_present-true	blue leaves and blue trunk	7909	speaker	11639	chatMessage		
30	trees_orange_trunks_berries	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554922962202	listener	tree-trunk_color-orange	tree-leaves_present-false	tree-trunk_color-white	green trunk, purple leaves	6878	speaker	13683	chatMessage		
31	trees_purple_berries_or_white_trunks	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923000048	listener	tree-trunk_color-white	tree-berries_present-true	tree-trunk_color-purple	blue trunk, green leaves, no yellow	10875	speaker	17023	chatMessage		
32	fish_white_stripes_whiskers	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923027101	listener	fish-stripes_color-white	fish-body_color-white	fish-stripes_present-true	purple with no stripes	5235	speaker	9393	chatMessage		
33	birds_orange_tails_or_white_wings	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923050610	listener	bird-crest_tail_color-orange	bird-crest_tail_color-purple	bird-bird_wing_color-purple	plain yellow, no purple	7046	speaker	10535	chatMessage		
34	trees_without_leaves	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923068699	listener	tree-leaves_present	tree-berries_present-false	tree-trunk_color-purple	green trunk with white leaves	6434	speaker	9633	chatMessage		
35	flowers_orange_stems_or_thorns	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923082931	listener	flower-thorns_present	flower-thorns_present-false	flower-stem_color-purple	yellow stem with thorns	3229	speaker	6857	chatMessage		
36	birds_purple_wings_white_crests_or_white_tails	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923103647	listener	bird-crest_tail_color-white	bird-bird_wing_color-white	bird-crest_tail_color-orange	yellow wing, no feathers	6453	speaker	10571	chatMessage		
37	fish_orange_bodies_or_fangs_whiskers	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923129506	listener	fish-body_color-orange	fish-body_color-orange	fish-whiskers_present-false	pruple with long whiskers	4499	speaker	15529	chatMessage		
38	trees_orange_trunks_or_berries_white_leaves	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923158541	listener	tree-leaves_color-white	tree-trunk_color-orange	tree-berries_present-false	white trunk with red leaves	17934	speaker	21133	chatMessage		
39	bugs_white_legs_purple_wings_or_orange_antennae	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923174586	listener	bug-bug_wings_color-purple	bug-body_color-purple	bug-bug_wings_color-purple	all white	1806	speaker	5232	chatMessage		
40	bugs_white_legs_purple_wings_or_orange_antennae	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923197116	listener	bug-legs_color-white	bug-bug_wings_color-orange	bug-bug_wings_color-purple	no wings	2742	speaker	6615	chatMessage		
41	bugs_orange_antennae_or_wings	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923230057	listener	bug-antennae_color-orange	bug-bug_wings_color-purple	bug-bug_wings_color-orange	no wings	3152	speaker	9872	chatMessage		
42	fish_white_stripes_or_purple_bodies_whiskers	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923250507	listener	fish-body_color-purple	fish-stripes_present-true	fish-whiskers_present-false	white with long whiskers	4769	speaker	7855	chatMessage		
43	flowers_purple_stems_white_petals_or_orange_centers	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923279993	listener	flower-petals_color-white	flower-center_color-white	flower-thorns_present-false	yellow center, thorns	7447	speaker	12107	chatMessage		
44	bugs_without_wings	development	1041-071871fd-8b26-4cb2-852c-264143a8a566	1554923296266	listener	bug-wings_present	bug-legs_color-white	bug-legs_color-purple	yellow legs	1622	speaker	6060	chatMessage		
