trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
26	trees_purple_berries_or_white_trunks	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929008715	speaker	tree-trunk_color-white	tree-leaves_present-false	tree-trunk_color-white	red leaves	1805	speaker	19201	chatMessage		
27	flowers_orange_petals_purple_centers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929032491	speaker	flower-petals_color-orange	flower-stem_color-orange	flower-thorns_present-true	white stem without thorns	5546	speaker	13164	chatMessage		
28	flowers_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929055433	speaker	flower-thorns_present	flower-center_color-purple	flower-petals_color-white	orange flower and orange dot	8766	speaker	16401	chatMessage		
29	bugs_orange_antennae_or_wings	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929074153	speaker	bug-antennae_color-orange	bug-head_color-white	bug-bug_wings_color-orange	purple wings and purple head	4612	speaker	10418	chatMessage		
30	bugs_antennae_or_wings_purple_bodies	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929095063	speaker	bug-body_color-purple	bug-antennae_color-orange	bug-legs_color-purple	orange legs no antenna	5063	speaker	13713	chatMessage		
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929124424	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	purple flower, orange stem with thirns	15395	speaker	21666	chatMessage		
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929127199	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	thorns	1837	speaker	24444	chatMessage		
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929136897	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	purple dot	1446	speaker	34141	chatMessage		
32	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929155044	speaker	tree-trunk_color-purple	tree-trunk_color-purple	tree-leaves_color-white	white trunk no leaves	5958	speaker	10715	chatMessage		
33	bugs_white_heads_or_orange_antennae_purple_legs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929172814	speaker	bug-legs_color-purple	bug-head_color-orange	bug-antennae_color-orange	white head purple antenna	4872	speaker	10846	chatMessage		
34	flowers_purple_centers_or_orange_stems_with_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929199342	speaker	flower-center_color-purple	flower-stem_color-orange	flower-petals_color-purple	white flower with purple stem	13726	speaker	18870	chatMessage		
