trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
32	flowers_orange_stems	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927012338	speaker	flower-stem_color-orange	flower-center_color-orange	flower-center_color-white	purple middle of flower	9697	speaker	22425	chatMessage		
33	birds_orange_tails_or_white_wings_orange_crests	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927030397	speaker	bird-bird_wing_color-white	bird-bird_wing_color-purple	bird-crest_tail_color-purple	all purple body white wing and white lower feathers	7921	speaker	11315	chatMessage		
34	trees_purple_berries	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927049279	speaker	tree-berries_color-purple	tree-leaves_color-purple	tree-trunk_color-orange	green leaves purple stem and balls	6118	speaker	8030	chatMessage		
35	trees_without_leaves	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927065377	speaker	tree-leaves_present	tree-trunk_color-white	tree-berries_present-true	orange leaves and balls blue stem	4606	speaker	8769	chatMessage		
36	flowers_purple_stems_or_thorns_white_centers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927080566	speaker	flower-center_color-white	flower-center_color-purple	flower-petals_color-purple	orange flower white middle	3113	speaker	7083	chatMessage		
37	bugs_without_wings	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927102924	speaker	bug-wings_present	bug-bug_wings_color-orange	bug-legs_color-purple	purple antenna orange head and legs white body	8564	speaker	12600	chatMessage		
38	flowers_purple_stems_white_petals_or_orange_centers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927126613	speaker	flower-center_color-orange	flower-stem_color-purple	flower-petals_color-white	purple flower white stem	6814	speaker	12411	chatMessage		
39	bugs_orange_head	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927150151	speaker	bug-head_color-orange	bug-antennae_color-orange	bug-bug_wings_color-purple	purple head and antenna white wings and orange legs	10191	speaker	13211	chatMessage		
40	fish_white_stripes_or_whiskers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927181714	speaker	fish-stripes_present	fish-body_color-white	fish-stripes_color-orange	orange body top and little fin purple no stripes	17905	speaker	19878	chatMessage		
41	fish_orange_bodies_purple_stripes	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927206943	speaker	fish-stripes_color-purple	fish-stripes_color-orange	fish-body_color-orange	all white	2657	speaker	4284	chatMessage		
42	fish_white_stripes_or_whiskers	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927220712	speaker	fish-stripes_color-white	fish-body_color-white	fish-stripes_color-orange	orange body white stripes	6322	speaker	8537	chatMessage		
43	bugs_white_legs_purple_wings_or_orange_antennae	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927237691	speaker	bug-bug_wings_color-purple	bug-antennae_color-orange	bug-bug_wings_color-orange	white head no antenna purple wings orange legs	8649	speaker	10891	chatMessage		
44	bugs_purple_legs_white_heads	development	8508-d4b41e46-53c1-407a-9a2e-5e1e1a345ba7	1554927269113	speaker	bug-legs_color-purple	bug-antennae_present-true	bug-wings_present-false	orange legs and antenna white wings purple head 	16123	speaker	19567	chatMessage		
