trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
27	trees_purple_berries	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921580726	speaker	tree-berries_color-purple	tree-leaves_color-purple	tree-leaves_present-false	white	1267	speaker	4305	chatMessage		
28	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921591949	speaker	tree-leaves_color-white	tree-leaves_color-white	tree-berries_present-false	pink and red	3254	speaker	6605	chatMessage		
29	flowers_purple_centers_or_orange_stems_with_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921610846	speaker	flower-center_color-purple	flower-stem_color-purple	flower-center_color-white	white spikes pink center	7496	speaker	12924	chatMessage		
30	fish_white_stripes_or_purple_bodies_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921621945	speaker	fish-body_color-purple	fish-body_color-orange	fish-stripes_color-white	all pink	4415	speaker	7085	chatMessage		
31	birds_orange_wings_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921653510	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-bird_wing_color-white	pink without the gold part at the bottom	10592	speaker	27128	chatMessage		
32	flowers_orange_stems_or_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921667095	speaker	flower-stem_color-orange	flower-petals_color-purple	flower-thorns_present-false	all gold with spikes	5926	speaker	8688	chatMessage		
33	fish_orange_bodies_purple_stripes_or_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921680911	speaker	fish-stripes_color-purple	fish-body_color-orange	fish-stripes_color-orange	white and pink	5300	speaker	8932	chatMessage		
34	trees_purple_berries_or_white_trunks	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921706962	speaker	tree-trunk_color-white	tree-leaves_color-white	tree-berries_color-orange	blue leaves	11560	speaker	20704	chatMessage		
35	birds_purple_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921720863	speaker	bird-crest_tail_color-purple	bird-tail_present-false	bird-crest_tail_color-orange	pink at the bottom	4624	speaker	9323	chatMessage		
36	bugs_purple_wings_or_white_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921737576	speaker	bug-bug_wings_color-purple	bug-antennae_color-orange	bug-legs_color-purple	all white with gold legs	5887	speaker	11661	chatMessage		
37	bugs_purple_legs_white_heads_or_orange_wings	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921753586	speaker	bug-bug_wings_color-orange	bug-legs_color-white	bug-bug_wings_color-orange	white wings pink legs	6094	speaker	10196	chatMessage		
38	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921770052	speaker	tree-trunk_color-orange	tree-berries_color-purple	tree-trunk_color-orange	green leaves blue tree	6714	speaker	11173	chatMessage		
39	birds_purple_wings_white_crests_or_white_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921786296	speaker	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-bird_wing_color-white	gold wing, no hair	7253	speaker	11870	chatMessage		
40	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921804403	speaker	tree-berries_present	tree-berries_color-orange	tree-trunk_color-white	green tree, pink blue	8782	speaker	13278	chatMessage		
41	fish_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921820524	speaker	fish-whiskers_present	fish-fangs_present-false	fish-stripes_color-orange	white stripes with tooth	6290	speaker	10774	chatMessage		
42	bugs_white_heads_or_orange_antennae_purple_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921836555	speaker	bug-legs_color-purple	bug-bug_wings_color-purple	bug-head_color-white	all white with gold head	6370	speaker	11774	chatMessage		
43	birds_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921852920	speaker	bird-tail_present	bird-crest_tail_color-white	bird-bird_wing_color-orange	all pink	5950	speaker	10874	chatMessage		
44	flowers_purple_stems_white_petals_or_orange_centers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921869548	speaker	flower-petals_color-white	flower-center_color-purple	flower-thorns_present-false	pink spikes, white center	5128	speaker	8778	chatMessage		
44	flowers_purple_stems_white_petals_or_orange_centers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921873357	speaker	flower-petals_color-white	flower-center_color-purple	flower-thorns_present-false	purple	935	speaker	12587	chatMessage		
