trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
26	birds_orange_crests_or_purple_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915509070	listener	bird-bird_wing_color-purple	bird-bird_wing_color-white	bird-bird_wing_color-purple	orange wing	10013	speaker	15882	chatMessage		
27	birds_orange_tails_or_white_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915526168	listener	bird-bird_wing_color-white	bird-bird_wing_color-white	bird-crest_tail_color-white	purple wing, no bottom	3411	speaker	8151	chatMessage		
28	fish_white_stripes_or_purple_bodies_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915551672	listener	fish-body_color-purple	fish-stripes_present-true	fish-body_color-white	purple with no strips	9876	speaker	16556	chatMessage		
29	bugs_wings_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915589962	listener	bug-antennae_present	bug-legs_color-white	bug-bug_wings_color-purple	white butterfly wings and white bottomish area with purple legs	24463	speaker	29691	chatMessage		
30	bugs_white_legs_purple_wings_or_orange_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915618711	listener	bug-bug_wings_color-purple	bug-wings_present-false	bug-legs_color-purple	butterfly wings white, white body and legs	13353	speaker	17587	chatMessage		
31	bugs_purple_legs_white_heads	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915647457	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-antennae_present-false	no wings, orange attennas	13070	speaker	18622	chatMessage		
32	bugs_purple_legs_white_heads_or_orange_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915679302	listener	bug-bug_wings_color-orange	bug-antennae_present-false	bug-wings_present-false	white wings, purple attena	15191	speaker	18555	chatMessage		
33	birds_tails	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915711916	listener	bird-tail_present	bird-bird_wing_color-white	bird-crest_tail_color-white	orange wing, no top or bottom	7071	speaker	23950	chatMessage		
34	birds_purple_crests_purple_tails_or_orange_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915734399	listener	bird-crest_present	bird-crest_tail_color-orange	bird-crest_tail_color-white	orange bird, puruple bottom	6116	speaker	14959	chatMessage		
35	bugs_antennae_or_wings_purple_bodies	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915750052	listener	bug-body_color-purple	bug-bug_wings_color-orange	bug-bug_wings_color-purple	white wings	2383	speaker	10637	chatMessage		
36	bugs_white_legs_purple_wings_or_orange_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915787698	listener	bug-legs_color-white	bug-legs_color-white	bug-body_color-purple	orange legs, orange bod	8145	speaker	27955	chatMessage		
37	fish_white_stripes_or_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915809220	listener	fish-stripes_present	fish-stripes_color-orange	fish-stripes_color-white	orange with no stripes	4335	speaker	14777	chatMessage		
38	trees_purple_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915834304	listener	tree-berries_color-purple	tree-berries_present-false	tree-leaves_color-purple	white flowers, orange circles	8722	speaker	16505	chatMessage		
39	flowers_purple_petals_or_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915864513	listener	flower-petals_color-purple	flower-petals_color-purple	flower-thorns_present-false	orange stem with thorns, white flower	7786	speaker	19584	chatMessage		
40	fish_white_bodies_orange_stripes_or_fangs	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915910365	listener	fish-body_color-white	fish-fangs_present-false	fish-body_color-white	orange with white whisker looking thing by mouth	25537	speaker	35242	chatMessage		
41	trees_purple_leaves_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915943776	listener	tree-leaves_color-purple	tree-leaves_color-white	tree-berries_present-true	red flowers, purple circles	5960	speaker	14859	chatMessage		
42	flowers_purple_centers_or_orange_stems_with_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915960517	listener	flower-center_color-purple	flower-petals_color-white	flower-petals_color-orange	purple flower, orange circle	6588	speaker	9595	chatMessage		
43	trees_white_leaves_or_orange_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915976477	listener	tree-berries_color-orange	tree-leaves_color-purple	tree-trunk_color-purple	red flower, blue stem	3298	speaker	6646	chatMessage		
44	birds_orange_tails_or_white_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554916009130	listener	bird-crest_tail_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-orange	orange wing, white top and bottom	5465	speaker	16868	chatMessage		
