trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
23	birds_purple_wings_white_crests_or_white_tails	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927887466	speaker	bird-crest_present	bird-tail_present-true	bird-bird_wing_color-purple	white wing, no tail feathers	8745	speaker	15343	chatMessage		
24	bugs_orange_antennae_or_wings	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927924471	speaker	bug-antennae_color-orange	bug-head_color-white	bug-legs_color-purple	purple head with while legs	8388	speaker	16241	chatMessage		
25	birds_orange_wings_tails	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554927954555	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-tail_present-true	bald head white wing no tail feathers	7948	speaker	20362	chatMessage		
26	bugs_orange_head	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928004992	speaker	bug-head_color-orange	bug-antennae_present-false	bug-legs_color-white	orange legs with white antena	7938	speaker	17235	chatMessage		
27	fish_white_stripes_whiskers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928024936	speaker	fish-stripes_present	fish-body_color-white	fish-stripes_present-true	orange fish no line or no stripes	7384	speaker	9971	chatMessage		
28	bugs_white_heads_or_orange_antennae_purple_legs	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928070226	speaker	bug-legs_color-purple	bug-antennae_color-orange	bug-bug_wings_color-orange	purple bug, purple legs, purple wing no antena	20397	speaker	23495	chatMessage		
29	flowers_purple_stems_white_petals_or_orange_centers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928114866	speaker	flower-center_color-orange	flower-stem_color-orange	flower-petals_color-purple	white flower, purple stem	4904	speaker	17199	chatMessage		
30	trees_purple_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928144087	speaker	tree-berries_color-purple	tree-berries_color-orange	tree-leaves_present-true	green trunk, no leaves, purple dots	8451	speaker	13873	chatMessage		
31	flowers_purple_centers_or_orange_stems_with_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928176085	speaker	flower-center_color-purple	flower-petals_color-orange	flower-petals_color-purple	white flower purple dots	10237	speaker	16604	chatMessage		
32	flowers_orange_stems_or_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928227927	speaker	flower-thorns_present	flower-thorns_present-true	flower-center_color-orange	White stem, purple dot on orange flower no spikes on stem	20013	speaker	25436	chatMessage		
33	bugs_antennae_or_wings_purple_bodies	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928264888	speaker	bug-body_color-purple	bug-bug_wings_color-orange	bug-antennae_present-false	White bug with orange antena	9839	speaker	13455	chatMessage		
34	bugs_wings_antennae	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928316920	speaker	bug-antennae_present	bug-body_color-purple	bug-antennae_present-false	white bug with orange3 antena	5702	speaker	27001	chatMessage		
35	birds_purple_wings_white_crests_or_white_tails	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928353006	speaker	bird-bird_wing_color-purple	bird-bird_wing_color-orange	bird-tail_present-true	purple wing no tail feathers	7230	speaker	12266	chatMessage		
36	trees_purple_leaves_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928383769	speaker	tree-leaves_color-purple	tree-berries_color-orange	tree-trunk_color-orange	red trunk, green berries	5735	speaker	20110	chatMessage		
37	flowers_purple_petals_or_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928407668	speaker	flower-petals_color-purple	flower-center_color-purple	flower-center_color-orange	white flower white dot in middle	5442	speaker	16528	chatMessage		
38	trees_white_leaves_or_orange_berries	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928421015	speaker	tree-berries_color-orange	tree-leaves_color-white	tree-leaves_present-false	green leaves	2003	speaker	5183	chatMessage		
39	trees_orange_berries_purple_trunks_or_white_leaves	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928436172	speaker	tree-trunk_color-purple	tree-trunk_color-white	tree-leaves_color-purple	pink trunk green leaves	6357	speaker	9218	chatMessage		
40	flowers_purple_stems_thorns	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928459153	speaker	flower-stem_color-purple	flower-stem_color-purple	flower-petals_color-white	Purple flower with orange stem	7313	speaker	11502	chatMessage		
41	fish_white_bodies_orange_stripes_or_fangs	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928486161	speaker	fish-body_color-white	fish-whiskers_present-true	fish-body_color-white	Orange fish no wiskers	7017	speaker	12526	chatMessage		
42	flowers_purple_stems_white_petals_or_orange_centers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928522538	speaker	flower-petals_color-white	flower-center_color-white	flower-petals_color-purple	white flower orange dot in middle	6122	speaker	11604	chatMessage		
43	fish_orange_bodies_purple_stripes_or_whiskers	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928565491	speaker	fish-stripes_color-purple	fish-whiskers_present-true	fish-stripes_color-white	purple stripes NO wiskers	6417	speaker	11472	chatMessage		
44	trees_orange_trunks_or_berries_white_leaves	development	8870-a0d526a8-ee7c-4762-b145-39b00734873c	1554928581876	speaker	tree-trunk_color-orange	tree-trunk_color-white	tree-trunk_color-orange	pink trunk	2454	speaker	4922	chatMessage		
