trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
30	bugs_purple_legs_white_heads	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920248644	speaker	bug-head_color-white	bug-head_color-white	bug-body_color-purple	pink head, white body	8383	speaker	12989	chatMessage		
31	fish_white_bodies_orange_stripes_or_fangs	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920263982	speaker	fish-stripes_color-orange	fish-stripes_color-orange	fish-body_color-purple	solid orange fish	5886	speaker	9408	chatMessage		
32	birds_orange_tails_or_white_wings_orange_crests	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920285502	speaker	bird-bird_wing_color-white	bird-bird_wing_color-orange	bird-crest_tail_color-orange	all pink body and wing, white feathers on top and tail	10937	speaker	15822	chatMessage		
33	fish_orange_bodies_or_fangs_whiskers	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920300484	speaker	fish-fangs_present	fish-stripes_present-false	fish-body_color-purple	white with orange stripes	5182	speaker	8199	chatMessage		
34	flowers_orange_petals_purple_centers	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920313869	speaker	flower-petals_color-orange	flower-center_color-orange	flower-center_color-purple	white middle of flower	3663	speaker	8473	chatMessage		
35	trees_white_leaves_or_orange_berries	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920326532	speaker	tree-leaves_color-white	tree-leaves_color-purple	tree-berries_present-true	red and green top part	3620	speaker	8186	chatMessage		
36	fish_orange_bodies_purple_stripes	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920341935	speaker	fish-stripes_present	fish-body_color-white	fish-stripes_present-false	pink body with orange stripes	6985	speaker	9246	chatMessage		
37	bugs_without_wings	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920360052	speaker	bug-wings_present	bug-body_color-purple	bug-antennae_present-false	white feelers and orange body	7463	speaker	13278	chatMessage		
38	trees_orange_berries_purple_trunks_or_white_leaves	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920371527	speaker	tree-trunk_color-purple	tree-trunk_color-orange	tree-trunk_color-white	pink trunk	2495	speaker	6461	chatMessage		
39	flowers_orange_stems	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920394182	speaker	flower-stem_color-orange	flower-center_color-white	flower-petals_color-purple	white and gray petals, pink dots and orange middle	12320	speaker	16392	chatMessage		
40	bugs_wings_antennae	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920417470	speaker	bug-antennae_present	bug-head_color-white	bug-legs_color-white	pink legs and body, wings and pink head	11515	speaker	15691	chatMessage		
41	flowers_thorns_purple_petals_or_orange_stems	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920441405	speaker	flower-petals_color-purple	flower-stem_color-purple	flower-center_color-orange	pink middle of flower and orange stem	8160	speaker	12884	chatMessage		
42	fish_white_bodies_orange_stripes_or_fangs	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920455575	speaker	fish-body_color-white	fish-stripes_color-white	fish-body_color-white	all orange	3396	speaker	7190	chatMessage		
43	flowers_purple_centers_or_orange_stems_with_thorns	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920480253	speaker	flower-center_color-purple	flower-center_color-purple	flower-thorns_present-false	orange stem with pink dots on petals	9902	speaker	19451	chatMessage		
43	flowers_purple_centers_or_orange_stems_with_thorns	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920490150	speaker	flower-center_color-purple	flower-center_color-purple	flower-thorns_present-false	thorns on stem	2784	speaker	29348	chatMessage		
44	birds_white_crests_or_orange_wings_tails	development	5783-4ded1c7d-4e02-47f8-8935-bac72b3f2b3a	1554920508584	speaker	bird-crest_tail_color-white	bird-crest_present-true	bird-crest_tail_color-white	no tail feathers, whte head feathers	9647	speaker	13577	chatMessage		
