trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
20	flowers_purple_stems_thorns	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013141682	listener	flower-stem_color-purple	flower-stem_color-orange	flower-petals_color-purple	white flower, purple stalk, purple circle	20495	speaker	23555	chatMessage		
21	fish_white_stripes_or_whiskers	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013166583	listener	fish-stripes_color-white	fish-body_color-purple	fish-body_color-white	brown fish, purple upper fin	13848	speaker	15581	chatMessage		
22	bugs_white_legs_purple_wings_or_orange_antennae	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013200301	listener	bug-bug_wings_color-purple	bug-wings_present-false	bug-antennae_present-true	brown butterfly, purple antennae 	23228	speaker	26649	chatMessage		
23	fish_white_bodies_orange_stripes_or_fangs	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013229482	listener	fish-body_color-white	fish-body_color-purple	fish-fangs_present-true	brown naked fish with white upper fin	19167	speaker	21064	chatMessage		
24	bugs_purple_legs_white_heads	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013262461	listener	bug-legs_color-purple	bug-legs_color-white	bug-antennae_present-true	white butterfly, purple feet, no antennae	18292	speaker	21096	chatMessage		
25	bugs_purple_legs_white_heads	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013286362	listener	bug-head_color-white	bug-legs_color-white	bug-bug_wings_color-purple	brown butterfly, no wings~~~~~~~~~ all brown	11886	speaker	16758	chatMessage		
26	flowers_purple_stems_white_petals_or_orange_centers	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013314394	listener	flower-center_color-orange	flower-stem_color-orange	flower-petals_color-orange	white flower, purple circle, purple stalk	17504	speaker	19825	chatMessage		
27	birds_tails	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013341153	listener	bird-tail_present	bird-bird_wing_color-orange	bird-crest_tail_color-white	bald bird, white arm	15472	speaker	17737	chatMessage		
28	birds_orange_tails_or_white_wings_orange_crests	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013369253	listener	bird-bird_wing_color-white	bird-bird_wing_color-purple	bird-crest_tail_color-purple	white bird, brown arm, white feathers	18477	speaker	20659	chatMessage		
29	birds_white_crests_or_orange_wings_tails	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013410651	listener	bird-crest_tail_color-white	bird-tail_present-true	bird-bird_wing_color-purple	white bird, purple feathers, white arm	19862	speaker	24497	chatMessage		
