rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
flowers_purple_stems_white_petals_or_orange_centers	development	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	1554916623335	speaker	26	9803-1b4d8ff5-22eb-4e9c-b63b-6ba9e29df5b5	yes	okay	yes	no	pay attention to my partner	listener	785168	exitSurvey
