rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
bugs_white_heads_or_orange_antennae_purple_legs	development	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	1554305580576	listener	8	0309-7f8b1a32-05ad-48e4-80f0-6bc7b4d5e426	yes	okay	yes	great	i used picture mark	speaker	1107187	exitSurvey
