rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
bugs_purple_legs_white_heads	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322610347	listener	88	3294-239e56ee-9290-478d-95de-667898aad219	yes	loved	yes	just took some time to load	try to be as descriptive as possible	speaker	1724430	exitSurvey
bugs_purple_legs_white_heads	development	3294-239e56ee-9290-478d-95de-667898aad219	1554322644328	listener	88	3294-239e56ee-9290-478d-95de-667898aad219	yes	loved	yes	No,	My partner seemed to be focusing on features that were unique to the target, which made it easy to pick out,	listener	1066998	exitSurvey
