rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
bugs_purple_wings_or_white_legs	development	7358-3d41165b-5b34-4daf-bd4c-c6e7458df339	1554915339883	listener	16	7358-3d41165b-5b34-4daf-bd4c-c6e7458df339	yes	okay	yes	No	straight to the point with the pointed detail	speaker	484183	exitSurvey
