rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
bugs_purple_legs_white_heads_or_orange_wings	development	4491-b16d9463-8187-4859-a5c4-1aca721fab72	1554305797566	speaker	26	4491-b16d9463-8187-4859-a5c4-1aca721fab72	yes	loved	yes	Nope, Playing a sound when the partner joins would be super nice though, 	I described the fewest things that were different to make it simple and easy, 	speaker	694983	exitSurvey
