rule	iterationName	gameid	time	firstRole	score	gameId	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
fish_fangs	development	0477-9303cf18-3845-4893-8817-91600ab62c7c	1554319437457	listener	0	0477-9303cf18-3845-4893-8817-91600ab62c7c	yes	liked	yes	No everything was great,	I would look at the center of the "creature" and colors, 	speaker	658851	exitSurvey
