trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
30	bugs_wings_antennae	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924382280	listener	bug-antennae_present	bug-head_color-white	bug-bug_wings_color-orange	target	8748	clickedObj
31	fish_white_stripes_whiskers	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924393679	listener	fish-stripes_present	fish-body_color-orange	fish-fangs_present-true	target	8276	clickedObj
32	birds_purple_crests_purple_tails_or_orange_wings	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924405986	listener	bird-crest_tail_color-purple	bird-bird_wing_color-purple	bird-bird_wing_color-orange	target	9166	clickedObj
33	bugs_purple_legs_white_heads_or_orange_wings	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924418785	listener	bug-bug_wings_color-orange	bug-legs_color-white	bug-bug_wings_color-purple	target	9621	clickedObj
34	bugs_orange_antennae_or_wings	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924438415	listener	bug-antennae_color-orange	bug-legs_color-purple	bug-antennae_color-orange	target	16523	clickedObj
35	birds_orange_tails_or_white_wings	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924452063	listener	bird-crest_tail_color-orange	bird-tail_present-true	bird-crest_present-true	target	10562	clickedObj
36	bugs_white_heads_or_orange_antennae_purple_legs	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924472742	listener	bug-head_color-white	bug-antennae_present-false	bug-bug_wings_color-orange	target	17555	clickedObj
37	trees_purple_berries	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924484005	listener	tree-berries_color-purple	tree-trunk_color-purple	tree-leaves_present-true	target	8141	clickedObj
38	flowers_purple_stems_white_petals_or_orange_centers	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924507063	listener	flower-petals_color-white	flower-petals_color-purple	flower-thorns_present-false	target	19869	clickedObj
39	birds_purple_crests_purple_tails_or_orange_wings	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924521692	listener	bird-tail_present	bird-crest_present-true	bird-bird_wing_color-orange	target	11464	clickedObj
40	trees_white_leaves_or_orange_berries	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924533348	listener	tree-berries_color-orange	tree-trunk_color-white	tree-leaves_present-false	target	8572	clickedObj
41	trees_purple_leaves_berries	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924547341	listener	tree-leaves_color-purple	tree-trunk_color-white	tree-berries_present-false	target	10909	clickedObj
42	fish_white_bodies_orange_stripes_or_fangs	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924561440	listener	fish-stripes_color-orange	fish-body_color-orange	fish-stripes_present-false	target	10967	clickedObj
43	fish_orange_bodies_or_fangs	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924580213	listener	fish-body_color-orange	fish-fangs_present-true	fish-body_color-white	target	15678	clickedObj
44	bugs_purple_wings_or_white_legs	development	4939-fa34f578-4fef-4673-87f1-db8a5ed6520b	1554924601030	listener	bug-bug_wings_color-purple	bug-legs_color-purple	bug-body_color-purple	target	17689	clickedObj
