trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
11	birds_tails	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324641666	listener	bird-tail_present	bird-crest_tail_color-orange	bird-bird_wing_color-white	target	14007	clickedObj
12	flowers_thorns_purple_petals_or_orange_stems	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324662089	listener	flower-stem_color-orange	flower-stem_color-orange	flower-petals_color-purple	target	17357	clickedObj
13	fish_white_bodies_orange_stripes_or_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324679121	listener	fish-body_color-white	fish-body_color-purple	fish-stripes_color-white	target	13970	clickedObj
14	trees_without_leaves	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324698157	listener	tree-leaves_present	tree-berries_present-false	tree-trunk_color-white	target	15974	clickedObj
15	trees_purple_leaves_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324713912	listener	tree-leaves_color-purple	tree-leaves_color-white	tree-trunk_color-purple	target	12693	clickedObj
16	flowers_purple_stems_white_petals_or_orange_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324741713	listener	flower-center_color-orange	flower-petals_color-orange	flower-center_color-orange	target	24741	clickedObj
17	trees_leaves_berries_or_orange_trunks	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324754838	listener	tree-trunk_color-orange	tree-trunk_color-orange	tree-leaves_color-purple	target	10058	clickedObj
18	bugs_purple_wings_or_white_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324773143	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-antennae_color-orange	target	15244	clickedObj
19	flowers_purple_stems_or_thorns_white_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324795853	listener	flower-center_color-white	flower-center_color-purple	flower-stem_color-purple	target	19653	clickedObj
20	bugs_antennae_or_wings_purple_bodies	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324817935	listener	bug-body_color-purple	bug-antennae_present-false	bug-bug_wings_color-orange	target	19015	clickedObj
21	bugs_white_heads_or_orange_antennae_purple_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324834042	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-head_color-orange	target	13028	clickedObj
22	trees_white_leaves_or_orange_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324856531	listener	tree-berries_color-orange	tree-leaves_color-white	tree-berries_color-purple	target	19428	clickedObj
23	fish_white_stripes_or_purple_bodies_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324880859	listener	fish-body_color-purple	fish-whiskers_present-false	fish-stripes_color-purple	target	21260	clickedObj
24	birds_purple_wings_crests	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324895464	listener	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-tail_present-false	target	11537	clickedObj
25	fish_orange_bodies_purple_stripes_or_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324946559	listener	fish-stripes_color-purple	fish-fangs_present-false	fish-stripes_color-orange	target	48018	clickedObj
26	trees_orange_trunks_or_berries_white_leaves	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324974532	listener	tree-leaves_color-white	tree-berries_color-orange	tree-trunk_color-white	target	24915	clickedObj
27	fish_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554324988220	listener	fish-whiskers_present	fish-body_color-purple	fish-stripes_present-false	target	10624	clickedObj
28	flowers_purple_centers_or_orange_stems_with_thorns	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325003665	listener	flower-center_color-purple	flower-stem_color-orange	flower-center_color-white	target	12384	clickedObj
29	flowers_orange_petals_purple_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325027393	listener	flower-petals_color-orange	flower-petals_color-white	flower-center_color-purple	target	20639	clickedObj
30	birds_orange_crests_or_purple_wings	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325058891	listener	bird-crest_tail_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	target	28438	clickedObj
31	trees_purple_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325078821	listener	tree-berries_color-purple	tree-trunk_color-white	tree-berries_color-orange	target	16869	clickedObj
32	flowers_purple_stems_white_petals_or_orange_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325123683	listener	flower-petals_color-white	flower-stem_color-orange	flower-center_color-white	target	41800	clickedObj
33	fish_orange_bodies_purple_stripes_or_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325141215	listener	fish-stripes_present	fish-stripes_color-orange	fish-fangs_present-true	target	14469	clickedObj
34	fish_white_stripes_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325155245	listener	fish-stripes_color-white	fish-stripes_color-white	fish-stripes_present-true	target	10970	clickedObj
35	fish_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325169508	listener	fish-fangs_present	fish-stripes_color-orange	fish-whiskers_present-false	target	11198	clickedObj
36	flowers_purple_stems_thorns	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325189671	listener	flower-stem_color-purple	flower-petals_color-purple	flower-petals_color-white	target	17101	clickedObj
37	birds_purple_wings_crests	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325200858	listener	bird-crest_present	bird-tail_present-true	bird-crest_tail_color-purple	target	8123	clickedObj
38	bugs_purple_legs_white_heads_or_orange_wings	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325218920	listener	bug-bug_wings_color-orange	bug-antennae_color-orange	bug-wings_present-false	target	14989	clickedObj
39	bugs_white_heads_or_orange_antennae_purple_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325241410	listener	bug-legs_color-purple	bug-legs_color-white	bug-head_color-orange	target	19430	clickedObj
40	flowers_thorns_purple_petals_or_orange_stems	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325258428	listener	flower-petals_color-purple	flower-center_color-orange	flower-petals_color-white	target	13942	clickedObj
41	birds_purple_tails	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325269618	listener	bird-crest_tail_color-purple	bird-bird_wing_color-purple	bird-bird_wing_color-white	target	8127	clickedObj
42	trees_purple_trunks_or_white_leaves_orange_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325283631	listener	tree-trunk_color-purple	tree-leaves_present-false	tree-trunk_color-purple	target	10948	clickedObj
43	birds_orange_tails_or_white_wings_orange_crests	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325302365	listener	bird-bird_wing_color-white	bird-crest_tail_color-white	bird-crest_tail_color-purple	target	15674	clickedObj
44	bugs_wings_antennae	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1554325317839	listener	bug-antennae_present	bug-bug_wings_color-orange	bug-antennae_present-true	target	12411	clickedObj
