trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
29	birds_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918762322	speaker	bird-tail_present	bird-crest_tail_color-purple	bird-bird_wing_color-orange	target	8015	clickedObj
30	fish_orange_bodies_purple_stripes	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918771453	speaker	fish-stripes_color-purple	fish-stripes_color-purple	fish-body_color-white	target	4504	clickedObj
31	bugs_orange_antennae_or_wings	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918786575	speaker	bug-antennae_color-orange	bug-bug_wings_color-purple	bug-bug_wings_color-orange	target	10207	clickedObj
32	birds_purple_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918802291	speaker	bird-crest_tail_color-purple	bird-bird_wing_color-orange	bird-crest_tail_color-white	target	12423	clickedObj
33	birds_orange_tails_or_white_wings_orange_crests	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918816486	speaker	bird-bird_wing_color-white	bird-crest_tail_color-purple	bird-tail_present-true	target	10161	clickedObj
34	flowers_purple_centers_or_orange_stems_with_thorns	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918831983	speaker	flower-center_color-purple	flower-stem_color-orange	flower-stem_color-purple	target	12171	clickedObj
35	trees_purple_berries	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918844388	speaker	tree-berries_color-purple	tree-trunk_color-purple	tree-trunk_color-white	target	9010	clickedObj
36	bugs_purple_legs_white_heads_or_orange_wings	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918856447	speaker	bug-bug_wings_color-orange	bug-head_color-white	bug-wings_present-false	target	6863	clickedObj
37	flowers_thorns_purple_petals_or_orange_stems	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918884627	speaker	flower-thorns_present	flower-center_color-orange	flower-petals_color-orange	target	23834	clickedObj
38	fish_white_bodies_orange_stripes_or_fangs	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918895284	speaker	fish-body_color-white	fish-stripes_present-true	fish-stripes_color-purple	target	6332	clickedObj
39	flowers_thorns_purple_petals_or_orange_stems	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918910085	speaker	flower-petals_color-purple	flower-petals_color-orange	flower-stem_color-orange	target	10536	clickedObj
40	flowers_purple_stems_white_petals_or_orange_centers	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918925238	speaker	flower-petals_color-white	flower-center_color-purple	flower-petals_color-orange	target	10790	clickedObj
41	birds_orange_wings_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918938643	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-white	bird-crest_present-true	target	8019	clickedObj
42	trees_orange_trunks_or_berries_white_leaves	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918954344	speaker	tree-berries_present	tree-trunk_color-white	tree-berries_color-orange	target	10545	clickedObj
43	birds_purple_wings_white_crests_or_white_tails	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918968715	speaker	bird-bird_wing_color-purple	bird-crest_present-true	bird-crest_tail_color-orange	target	10288	clickedObj
44	flowers_thorns_purple_petals_or_orange_stems	development	9203-02342de3-ed48-4e91-b7d4-ee13092bb10a	1554918985536	speaker	flower-stem_color-orange	flower-stem_color-orange	flower-thorns_present-false	target	13445	clickedObj
