trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
29	flowers_purple_stems_thorns	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926437623	speaker	flower-stem_color-purple	flower-stem_color-purple	flower-center_color-white	target	21024	clickedObj
30	bugs_orange_antennae_or_wings	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926453652	speaker	bug-antennae_color-orange	bug-antennae_present-true	bug-bug_wings_color-purple	target	12929	clickedObj
31	flowers_purple_stems_white_petals_or_orange_centers	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926479261	speaker	flower-petals_color-white	flower-stem_color-purple	flower-petals_color-purple	target	22531	clickedObj
32	trees_leaves_berries_or_orange_trunks	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926488327	speaker	tree-trunk_color-orange	tree-leaves_present-false	tree-leaves_color-white	target	5973	clickedObj
33	bugs_purple_legs_white_heads_or_orange_wings	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926502024	speaker	bug-bug_wings_color-orange	bug-body_color-purple	bug-bug_wings_color-purple	target	10616	clickedObj
34	trees_orange_trunks_or_berries_white_leaves	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926512846	speaker	tree-leaves_color-white	tree-berries_color-purple	tree-berries_present-false	target	7738	clickedObj
35	flowers_purple_stems_white_petals_or_orange_centers	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926534604	speaker	flower-center_color-orange	flower-center_color-white	flower-petals_color-orange	target	18678	clickedObj
36	flowers_purple_centers_or_orange_stems_with_thorns	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926566454	speaker	flower-center_color-purple	flower-petals_color-purple	flower-thorns_present-true	target	28770	clickedObj
37	bugs_antennae_or_wings_purple_bodies	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926583797	speaker	bug-body_color-purple	bug-bug_wings_color-orange	bug-antennae_present-false	target	14263	clickedObj
38	flowers_purple_petals_or_thorns	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926600857	speaker	flower-petals_color-purple	flower-center_color-white	flower-stem_color-orange	target	13980	clickedObj
39	flowers_purple_stems_or_thorns_white_centers	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926621211	speaker	flower-center_color-white	flower-stem_color-purple	flower-center_color-orange	target	17273	clickedObj
40	bugs_white_heads_or_orange_antennae_purple_legs	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926638739	speaker	bug-legs_color-purple	bug-legs_color-white	bug-bug_wings_color-purple	target	14449	clickedObj
41	birds_purple_wings_crests	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926653950	speaker	bird-bird_wing_color-purple	bird-tail_present-false	bird-bird_wing_color-purple	target	12120	clickedObj
42	birds_tails	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926671388	speaker	bird-tail_present	bird-crest_tail_color-orange	bird-bird_wing_color-orange	target	14358	clickedObj
43	bugs_orange_head	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926690755	speaker	bug-head_color-orange	bug-legs_color-white	bug-bug_wings_color-purple	target	16285	clickedObj
44	birds_orange_wings_tails	development	7735-87c6ed52-a2b7-4e35-b3ab-f655a885e200	1554926706523	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-white	bird-crest_tail_color-purple	target	12683	clickedObj
