trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
30	fish_white_stripes_or_purple_bodies_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921623311	speaker	fish-body_color-purple	fish-body_color-orange	fish-stripes_color-white	target	8452	clickedObj
31	birds_orange_wings_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921655335	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-bird_wing_color-white	target	28957	clickedObj
32	flowers_orange_stems_or_thorns	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921668907	speaker	flower-stem_color-orange	flower-petals_color-purple	flower-thorns_present-false	target	10497	clickedObj
33	fish_orange_bodies_purple_stripes_or_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921683186	speaker	fish-stripes_color-purple	fish-body_color-orange	fish-stripes_color-orange	target	11205	clickedObj
34	trees_purple_berries_or_white_trunks	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921708466	speaker	tree-trunk_color-white	tree-leaves_color-white	tree-berries_color-orange	target	22206	clickedObj
35	birds_purple_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921722842	speaker	bird-crest_tail_color-purple	bird-tail_present-false	bird-crest_tail_color-orange	target	11303	clickedObj
36	bugs_purple_wings_or_white_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921740318	speaker	bug-bug_wings_color-purple	bug-antennae_color-orange	bug-legs_color-purple	target	14395	clickedObj
37	bugs_purple_legs_white_heads_or_orange_wings	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921755807	speaker	bug-bug_wings_color-orange	bug-legs_color-white	bug-bug_wings_color-orange	target	12413	clickedObj
38	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921771354	speaker	tree-trunk_color-orange	tree-berries_color-purple	tree-trunk_color-orange	target	12466	clickedObj
39	birds_purple_wings_white_crests_or_white_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921788047	speaker	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-bird_wing_color-white	target	13618	clickedObj
40	trees_orange_trunks_or_berries_white_leaves	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921806678	speaker	tree-berries_present	tree-berries_color-orange	tree-trunk_color-white	target	15554	clickedObj
41	fish_whiskers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921821711	speaker	fish-whiskers_present	fish-fangs_present-false	fish-stripes_color-orange	target	11953	clickedObj
42	bugs_white_heads_or_orange_antennae_purple_legs	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921838967	speaker	bug-legs_color-purple	bug-bug_wings_color-purple	bug-head_color-white	target	14168	clickedObj
43	birds_tails	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921857698	speaker	bird-tail_present	bird-crest_tail_color-white	bird-bird_wing_color-orange	target	15658	clickedObj
44	flowers_purple_stems_white_petals_or_orange_centers	development	1004-93156069-0b2d-483b-83a6-e06650009a53	1554921873866	speaker	flower-petals_color-white	flower-center_color-purple	flower-thorns_present-false	target	13094	clickedObj
