trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
29	trees_purple_trunks_or_white_leaves_orange_berries	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922383994	speaker	tree-trunk_color-purple	tree-berries_color-purple	tree-trunk_color-purple	target	16548	clickedObj
30	fish_whiskers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922396270	speaker	fish-whiskers_present	fish-stripes_color-purple	fish-stripes_color-white	target	9196	clickedObj
31	fish_white_bodies_orange_stripes_or_fangs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922408853	speaker	fish-body_color-white	fish-body_color-white	fish-body_color-purple	target	9546	clickedObj
32	flowers_purple_stems_or_thorns_white_centers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922432096	speaker	flower-center_color-white	flower-thorns_present-true	flower-petals_color-white	target	20180	clickedObj
33	fish_fangs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922446216	speaker	fish-fangs_present	fish-stripes_present-true	fish-stripes_color-purple	target	11032	clickedObj
34	trees_purple_berries	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922454423	speaker	tree-berries_color-purple	tree-trunk_color-white	tree-trunk_color-purple	target	5136	clickedObj
35	bugs_purple_wings_or_white_legs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922473812	speaker	bug-legs_color-white	bug-head_color-white	bug-antennae_present-true	target	16353	clickedObj
36	bugs_orange_antennae_or_wings	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922495180	speaker	bug-antennae_color-orange	bug-body_color-purple	bug-wings_present-false	target	18321	clickedObj
37	bugs_orange_head	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922517683	speaker	bug-head_color-orange	bug-legs_color-white	bug-bug_wings_color-orange	target	19467	clickedObj
38	trees_leaves_berries_or_orange_trunks	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922531601	speaker	tree-leaves_present	tree-trunk_color-purple	tree-leaves_color-white	target	10877	clickedObj
39	trees_purple_berries_or_white_trunks	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922547648	speaker	tree-trunk_color-white	tree-berries_present-true	tree-trunk_color-purple	target	12944	clickedObj
40	flowers_purple_stems_white_petals_or_orange_centers	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922564519	speaker	flower-center_color-orange	flower-center_color-white	flower-stem_color-purple	target	13822	clickedObj
41	fish_orange_bodies_or_fangs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922581942	speaker	fish-body_color-orange	fish-body_color-purple	fish-stripes_present-true	target	14358	clickedObj
42	bugs_white_heads_or_orange_antennae_purple_legs	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922595546	speaker	bug-head_color-white	bug-legs_color-purple	bug-body_color-purple	target	10531	clickedObj
43	birds_tails	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922608292	speaker	bird-tail_present	bird-crest_tail_color-orange	bird-crest_present-true	target	9707	clickedObj
44	flowers_purple_centers_or_orange_stems_with_thorns	development	9151-3fd76803-d171-4ecd-838f-7dd47d2c9ade	1554922633894	speaker	flower-center_color-purple	flower-petals_color-purple	flower-thorns_present-false	target	22564	clickedObj
